timestamp_utc,city,latitude,longitude,pm2_5,pm10,co,no2,so2,o3,us_aqi
2026-08-17 00:00:00+00:00,Islamabad,33.6844,73.0479,28.2,33.1,340.0,16.4,4.0,63.0,123.0
2026-08-17 01:00:00+00:00,Islamabad,33.6844,73.0479,14.2,16.1,525.0,18.1,4.6,70.0,120.0
2026-08-17 02:00:00+00:00,Islamabad,33.6844,73.0479,17.3,19.9,793.0,20.4,5.5,82.0,114.0
2026-08-17 03:00:00+00:00,Islamabad,33.6844,73.0479,25.0,30.6,958.0,20.5,6.9,98.0,110.0
2026-08-17 04:00:00+00:00,Islamabad,33.6844,73.0479,28.5,36.2,916.0,16.6,9.5,124.0,107.0
2026-08-17 05:00:00+00:00,Islamabad,33.6844,73.0479,30.7,39.6,771.0,10.6,12.6,155.0,106.0
2026-08-17 06:00:00+00:00,Islamabad,33.6844,73.0479,31.9,41.0,649.0,6.1,14.6,178.0,104.0
2026-08-17 07:00:00+00:00,Islamabad,33.6844,73.0479,32.8,41.8,589.0,4.2,14.7,188.0,103.0
2026-08-17 08:00:00+00:00,Islamabad,33.6844,73.0479,33.1,42.1,551.0,3.9,13.8,189.0,103.0
2026-08-17 09:00:00+00:00,Islamabad,33.6844,73.0479,31.9,40.9,543.0,5.3,12.8,184.0,102.0
2026-08-17 10:00:00+00:00,Islamabad,33.6844,73.0479,29.5,38.0,566.0,8.8,12.1,172.0,121.0
2026-08-17 11:00:00+00:00,Islamabad,33.6844,73.0479,29.4,38.1,620.0,14.1,11.3,153.0,140.0
2026-08-17 12:00:00+00:00,Islamabad,33.6844,73.0479,40.0,55.5,710.0,18.7,8.6,130.0,152.0
2026-08-17 13:00:00+00:00,Islamabad,33.6844,73.0479,42.3,54.8,875.0,33.1,8.8,105.0,153.0
2026-08-17 14:00:00+00:00,Islamabad,33.6844,73.0479,48.0,57.4,1077.0,52.7,9.0,70.0,143.0
2026-08-17 15:00:00+00:00,Islamabad,33.6844,73.0479,48.5,56.7,1202.0,66.3,9.0,43.0,120.0
2026-08-17 16:00:00+00:00,Islamabad,33.6844,73.0479,51.7,60.1,1199.0,69.0,8.5,31.0,100.0
2026-08-17 17:00:00+00:00,Islamabad,33.6844,73.0479,55.5,63.8,1121.0,65.6,7.7,28.0,100.0
2026-08-17 18:00:00+00:00,Islamabad,33.6844,73.0479,58.7,66.6,1011.0,59.0,6.9,31.0,101.0
2026-08-17 19:00:00+00:00,Islamabad,33.6844,73.0479,54.5,62.4,856.0,48.2,5.9,41.0,102.0
2026-08-17 20:00:00+00:00,Islamabad,33.6844,73.0479,49.7,58.3,671.0,34.1,4.9,57.0,103.0
2026-08-17 21:00:00+00:00,Islamabad,33.6844,73.0479,26.5,32.1,540.0,22.6,4.2,72.0,103.0
2026-08-17 22:00:00+00:00,Islamabad,33.6844,73.0479,29.7,37.3,492.0,15.6,4.1,85.0,102.0
2026-08-17 23:00:00+00:00,Islamabad,33.6844,73.0479,30.5,39.7,498.0,11.1,4.3,98.0,102.0
2026-08-18 00:00:00+00:00,Islamabad,33.6844,73.0479,22.2,30.0,564.0,10.3,6.0,104.0,102.0
2026-08-18 01:00:00+00:00,Islamabad,33.6844,73.0479,25.3,31.9,751.0,15.8,6.2,96.0,101.0
2026-08-18 02:00:00+00:00,Islamabad,33.6844,73.0479,29.6,36.9,997.0,23.1,6.5,85.0,102.0
2026-08-18 03:00:00+00:00,Islamabad,33.6844,73.0479,29.2,37.7,1119.0,26.5,7.4,86.0,103.0
2026-08-18 04:00:00+00:00,Islamabad,33.6844,73.0479,27.0,37.4,997.0,22.2,9.6,108.0,104.0
2026-08-18 05:00:00+00:00,Islamabad,33.6844,73.0479,26.7,40.3,751.0,13.9,12.3,140.0,104.0
2026-08-18 06:00:00+00:00,Islamabad,33.6844,73.0479,27.1,39.9,563.0,7.6,14.1,167.0,103.0
2026-08-18 07:00:00+00:00,Islamabad,33.6844,73.0479,27.9,39.8,491.0,5.3,14.0,182.0,103.0
2026-08-18 08:00:00+00:00,Islamabad,33.6844,73.0479,29.0,40.9,477.0,4.9,13.0,190.0,102.0
2026-08-18 09:00:00+00:00,Islamabad,33.6844,73.0479,30.2,42.4,532.0,5.6,12.3,194.0,102.0
2026-08-18 10:00:00+00:00,Islamabad,33.6844,73.0479,30.9,43.5,697.0,4.8,12.3,195.0,112.0
2026-08-18 11:00:00+00:00,Islamabad,33.6844,73.0479,31.2,44.6,931.0,5.1,12.7,191.0,135.0
2026-08-18 12:00:00+00:00,Islamabad,33.6844,73.0479,46.7,65.2,1124.0,15.4,13.7,165.0,155.0
2026-08-18 13:00:00+00:00,Islamabad,33.6844,73.0479,54.1,70.3,1255.0,35.3,13.4,130.0,165.0
2026-08-18 14:00:00+00:00,Islamabad,33.6844,73.0479,63.1,79.4,1346.0,62.5,13.0,81.0,163.0
2026-08-18 15:00:00+00:00,Islamabad,33.6844,73.0479,61.5,75.7,1347.0,80.9,12.4,45.0,149.0
2026-08-18 16:00:00+00:00,Islamabad,33.6844,73.0479,61.9,75.7,1209.0,82.4,11.6,33.0,120.0
2026-08-18 17:00:00+00:00,Islamabad,33.6844,73.0479,62.9,75.2,981.0,75.1,10.6,33.0,108.0
2026-08-18 18:00:00+00:00,Islamabad,33.6844,73.0479,61.7,73.8,766.0,66.8,9.7,35.0,109.0
2026-08-18 19:00:00+00:00,Islamabad,33.6844,73.0479,60.1,72.6,583.0,59.3,8.8,37.0,109.0
2026-08-18 20:00:00+00:00,Islamabad,33.6844,73.0479,58.6,71.0,413.0,50.8,8.1,42.0,110.0
2026-08-18 21:00:00+00:00,Islamabad,33.6844,73.0479,58.1,71.0,296.0,43.3,7.5,46.0,111.0
2026-08-18 22:00:00+00:00,Islamabad,33.6844,73.0479,58.9,72.4,246.0,37.6,7.1,48.0,114.0
2026-08-18 23:00:00+00:00,Islamabad,33.6844,73.0479,58.9,72.4,250.0,32.8,7.0,50.0,117.0
2026-08-19 00:00:00+00:00,Islamabad,33.6844,73.0479,36.4,46.7,307.0,17.9,6.0,73.0,120.0
2026-08-19 01:00:00+00:00,Islamabad,33.6844,73.0479,35.6,43.0,464.0,17.7,6.9,79.0,121.0
2026-08-19 02:00:00+00:00,Islamabad,33.6844,73.0479,28.7,36.3,674.0,17.3,8.3,88.0,122.0
2026-08-19 03:00:00+00:00,Islamabad,33.6844,73.0479,22.3,32.9,802.0,16.2,9.9,100.0,122.0
2026-08-19 04:00:00+00:00,Islamabad,33.6844,73.0479,23.1,35.0,766.0,13.9,11.9,115.0,122.0
2026-08-19 05:00:00+00:00,Islamabad,33.6844,73.0479,27.5,44.0,648.0,10.8,14.1,133.0,121.0
2026-08-19 06:00:00+00:00,Islamabad,33.6844,73.0479,29.0,46.4,555.0,8.4,15.5,148.0,121.0
2026-08-19 07:00:00+00:00,Islamabad,33.6844,73.0479,32.8,53.4,520.0,6.5,15.8,162.0,121.0
2026-08-19 08:00:00+00:00,Islamabad,33.6844,73.0479,33.9,56.3,509.0,5.3,15.3,173.0,122.0
2026-08-19 09:00:00+00:00,Islamabad,33.6844,73.0479,36.0,61.5,529.0,5.8,14.4,175.0,123.0
2026-08-19 10:00:00+00:00,Islamabad,33.6844,73.0479,37.0,65.0,581.0,8.1,12.7,164.0,123.0
2026-08-19 11:00:00+00:00,Islamabad,33.6844,73.0479,34.7,58.9,664.0,12.2,10.5,145.0,124.0
2026-08-19 12:00:00+00:00,Islamabad,33.6844,73.0479,41.4,64.7,779.0,20.4,8.1,101.0,125.0
2026-08-19 13:00:00+00:00,Islamabad,33.6844,73.0479,42.5,65.4,972.0,33.6,8.4,80.0,124.0
2026-08-19 14:00:00+00:00,Islamabad,33.6844,73.0479,45.3,63.8,1198.0,51.8,8.8,51.0,122.0
2026-08-19 15:00:00+00:00,Islamabad,33.6844,73.0479,48.3,62.9,1320.0,65.9,9.1,27.0,121.0
2026-08-19 16:00:00+00:00,Islamabad,33.6844,73.0479,51.1,64.7,1266.0,73.2,9.2,13.0,119.0
2026-08-19 17:00:00+00:00,Islamabad,33.6844,73.0479,55.3,68.9,1108.0,76.5,9.2,5.0,118.0
2026-08-19 18:00:00+00:00,Islamabad,33.6844,73.0479,60.1,73.6,932.0,74.6,8.7,4.0,117.0
2026-08-19 19:00:00+00:00,Islamabad,33.6844,73.0479,54.6,65.9,743.0,64.8,7.2,13.0,117.0
2026-08-19 20:00:00+00:00,Islamabad,33.6844,73.0479,48.7,60.8,535.0,49.9,5.2,29.0,116.0
2026-08-19 21:00:00+00:00,Islamabad,33.6844,73.0479,27.8,35.9,381.0,37.1,3.8,44.0,115.0
2026-08-19 22:00:00+00:00,Islamabad,33.6844,73.0479,17.9,24.5,305.0,28.5,3.5,54.0,112.0
2026-08-19 23:00:00+00:00,Islamabad,33.6844,73.0479,19.4,25.5,282.0,21.9,3.7,62.0,108.0
2026-08-20 00:00:00+00:00,Islamabad,33.6844,73.0479,24.6,33.5,312.0,12.5,3.7,87.0,104.0
2026-08-20 01:00:00+00:00,Islamabad,33.6844,73.0479,23.2,32.9,430.0,16.6,3.8,84.0,103.0
2026-08-20 02:00:00+00:00,Islamabad,33.6844,73.0479,24.6,38.3,601.0,22.1,4.1,81.0,101.0
2026-08-20 03:00:00+00:00,Islamabad,33.6844,73.0479,26.4,38.4,719.0,24.8,4.6,82.0,101.0
2026-08-20 04:00:00+00:00,Islamabad,33.6844,73.0479,27.8,40.5,734.0,21.9,5.7,91.0,101.0
2026-08-20 05:00:00+00:00,Islamabad,33.6844,73.0479,27.9,49.8,697.0,16.2,7.2,104.0,102.0
2026-08-20 06:00:00+00:00,Islamabad,33.6844,73.0479,31.3,59.8,651.0,11.4,8.4,117.0,102.0
2026-08-20 07:00:00+00:00,Islamabad,33.6844,73.0479,31.9,62.2,592.0,8.6,9.2,129.0,102.0
2026-08-20 08:00:00+00:00,Islamabad,33.6844,73.0479,33.5,66.8,525.0,6.8,9.7,140.0,102.0
2026-08-20 09:00:00+00:00,Islamabad,33.6844,73.0479,32.6,64.7,504.0,6.7,10.0,145.0,102.0
2026-08-20 10:00:00+00:00,Islamabad,33.6844,73.0479,32.5,63.8,532.0,7.0,9.9,144.0,102.0
2026-08-20 11:00:00+00:00,Islamabad,33.6844,73.0479,31.9,62.2,607.0,8.9,9.6,137.0,101.0
2026-08-20 12:00:00+00:00,Islamabad,33.6844,73.0479,50.1,101.3,780.0,14.5,14.2,130.0,101.0
2026-08-20 13:00:00+00:00,Islamabad,33.6844,73.0479,51.1,98.3,1144.0,42.0,15.2,93.0,102.0
2026-08-20 14:00:00+00:00,Islamabad,33.6844,73.0479,61.9,105.7,1607.0,79.8,16.6,43.0,103.0
2026-08-20 15:00:00+00:00,Islamabad,33.6844,73.0479,77.8,122.5,1941.0,106.1,17.7,6.0,104.0
2026-08-20 16:00:00+00:00,Islamabad,33.6844,73.0479,90.6,136.0,2072.0,110.8,18.6,0.0,108.0
2026-08-20 17:00:00+00:00,Islamabad,33.6844,73.0479,98.5,143.4,2075.0,104.2,19.2,0.0,112.0
2026-08-20 18:00:00+00:00,Islamabad,33.6844,73.0479,104.8,144.8,1941.0,95.2,18.5,1.0,116.0
2026-08-20 19:00:00+00:00,Islamabad,33.6844,73.0479,100.8,130.4,1569.0,84.7,15.5,1.0,121.0
2026-08-20 20:00:00+00:00,Islamabad,33.6844,73.0479,87.5,109.4,1061.0,71.7,11.3,2.0,126.0
2026-08-20 21:00:00+00:00,Islamabad,33.6844,73.0479,78.0,95.7,714.0,63.1,8.2,2.0,130.0
2026-08-20 22:00:00+00:00,Islamabad,33.6844,73.0479,40.6,50.2,688.0,63.8,7.2,0.0,135.0
2026-08-20 23:00:00+00:00,Islamabad,33.6844,73.0479,25.0,32.9,822.0,68.7,7.4,0.0,137.0
2026-08-21 00:00:00+00:00,Islamabad,33.6844,73.0479,26.9,37.5,936.0,68.9,7.6,3.0,138.0
2026-08-21 01:00:00+00:00,Islamabad,33.6844,73.0479,24.0,34.8,974.0,62.7,9.1,16.0,138.0
2026-08-21 02:00:00+00:00,Islamabad,33.6844,73.0479,20.0,28.4,991.0,53.6,11.2,36.0,138.0
2026-08-21 03:00:00+00:00,Islamabad,33.6844,73.0479,33.2,50.4,972.0,43.8,12.9,59.0,138.0
2026-08-21 04:00:00+00:00,Islamabad,33.6844,73.0479,30.7,50.3,885.0,32.6,14.0,89.0,138.0
2026-08-21 05:00:00+00:00,Islamabad,33.6844,73.0479,27.9,47.1,761.0,20.6,14.8,124.0,139.0
2026-08-21 06:00:00+00:00,Islamabad,33.6844,73.0479,28.9,49.8,679.0,11.5,15.1,151.0,139.0
2026-08-21 07:00:00+00:00,Islamabad,33.6844,73.0479,28.6,51.1,679.0,7.0,14.7,166.0,138.0
2026-08-21 08:00:00+00:00,Islamabad,33.6844,73.0479,30.0,53.2,721.0,5.5,14.0,174.0,138.0
2026-08-21 09:00:00+00:00,Islamabad,33.6844,73.0479,30.6,53.6,764.0,5.5,13.4,177.0,138.0
2026-08-21 10:00:00+00:00,Islamabad,33.6844,73.0479,30.7,52.9,764.0,5.0,13.4,177.0,137.0
2026-08-21 11:00:00+00:00,Islamabad,33.6844,73.0479,30.4,51.9,766.0,6.0,13.7,171.0,137.0
2026-08-21 12:00:00+00:00,Islamabad,33.6844,73.0479,42.6,78.7,864.0,12.7,13.9,150.0,137.0
2026-08-21 13:00:00+00:00,Islamabad,33.6844,73.0479,43.1,76.1,1185.0,30.7,13.5,118.0,141.0
2026-08-21 14:00:00+00:00,Islamabad,33.6844,73.0479,54.0,79.9,1601.0,55.6,12.8,73.0,140.0
2026-08-21 15:00:00+00:00,Islamabad,33.6844,73.0479,59.4,81.5,1828.0,75.3,12.3,37.0,135.0
2026-08-21 16:00:00+00:00,Islamabad,33.6844,73.0479,66.4,92.2,1694.0,85.9,12.1,17.0,133.0
2026-08-21 17:00:00+00:00,Islamabad,33.6844,73.0479,73.8,103.1,1370.0,91.3,11.9,6.0,130.0
2026-08-21 18:00:00+00:00,Islamabad,33.6844,73.0479,75.7,104.5,1083.0,90.5,11.4,2.0,128.0
2026-08-21 19:00:00+00:00,Islamabad,33.6844,73.0479,77.1,98.0,908.0,80.8,10.1,7.0,125.0
2026-08-21 20:00:00+00:00,Islamabad,33.6844,73.0479,73.8,90.8,770.0,65.0,8.5,20.0,122.0
2026-08-21 21:00:00+00:00,Islamabad,33.6844,73.0479,61.0,75.2,675.0,50.5,7.3,32.0,121.0
2026-08-21 22:00:00+00:00,Islamabad,33.6844,73.0479,40.0,50.3,627.0,39.3,6.7,41.0,119.0
2026-08-21 23:00:00+00:00,Islamabad,33.6844,73.0479,28.7,36.9,621.0,29.4,6.5,50.0,119.0
2026-08-22 00:00:00+00:00,Islamabad,33.6844,73.0479,48.3,60.8,654.0,34.0,8.0,36.0,119.0
2026-08-22 01:00:00+00:00,Islamabad,33.6844,73.0479,40.0,49.7,764.0,32.4,8.8,49.0,122.0
2026-08-22 02:00:00+00:00,Islamabad,33.6844,73.0479,43.2,58.0,913.0,29.9,9.9,69.0,123.0
2026-08-22 03:00:00+00:00,Islamabad,33.6844,73.0479,38.1,53.8,977.0,26.3,10.9,90.0,126.0
2026-08-22 04:00:00+00:00,Islamabad,33.6844,73.0479,32.2,50.1,870.0,20.6,11.8,114.0,126.0
2026-08-22 05:00:00+00:00,Islamabad,33.6844,73.0479,30.5,50.5,678.0,13.7,12.7,141.0,126.0
2026-08-22 06:00:00+00:00,Islamabad,33.6844,73.0479,30.2,49.5,536.0,8.5,13.4,162.0,127.0
2026-08-22 07:00:00+00:00,Islamabad,33.6844,73.0479,30.2,49.1,497.0,5.9,13.9,176.0,127.0
2026-08-22 08:00:00+00:00,Islamabad,33.6844,73.0479,32.0,51.9,508.0,5.0,14.1,185.0,127.0
2026-08-22 09:00:00+00:00,Islamabad,33.6844,73.0479,34.0,54.2,550.0,5.6,14.3,188.0,127.0
2026-08-22 10:00:00+00:00,Islamabad,33.6844,73.0479,35.5,55.9,564.0,7.3,14.5,185.0,127.0
2026-08-22 11:00:00+00:00,Islamabad,33.6844,73.0479,36.8,57.0,608.0,10.4,14.5,176.0,130.0
2026-08-22 12:00:00+00:00,Islamabad,33.6844,73.0479,38.4,58.9,842.0,17.3,12.9,150.0,149.0
2026-08-22 13:00:00+00:00,Islamabad,33.6844,73.0479,45.2,62.6,1485.0,31.1,12.7,125.0,155.0
2026-08-22 14:00:00+00:00,Islamabad,33.6844,73.0479,53.4,69.2,2317.0,50.4,12.4,89.0,152.0
2026-08-22 15:00:00+00:00,Islamabad,33.6844,73.0479,47.4,60.5,2835.0,66.2,12.0,58.0,138.0
2026-08-22 16:00:00+00:00,Islamabad,33.6844,73.0479,49.2,61.9,2779.0,76.6,11.5,35.0,127.0
2026-08-22 17:00:00+00:00,Islamabad,33.6844,73.0479,56.0,70.3,2409.0,83.6,10.9,17.0,125.0
2026-08-22 18:00:00+00:00,Islamabad,33.6844,73.0479,63.8,78.9,2007.0,84.1,10.1,8.0,123.0
2026-08-22 19:00:00+00:00,Islamabad,33.6844,73.0479,63.6,75.7,1616.0,74.5,8.7,12.0,122.0
2026-08-22 20:00:00+00:00,Islamabad,33.6844,73.0479,60.5,70.3,1191.0,58.4,7.1,26.0,121.0
2026-08-22 21:00:00+00:00,Islamabad,33.6844,73.0479,49.8,58.1,884.0,43.6,6.4,42.0,119.0
2026-08-22 22:00:00+00:00,Islamabad,33.6844,73.0479,44.5,53.2,771.0,31.7,7.2,61.0,118.0
2026-08-22 23:00:00+00:00,Islamabad,33.6844,73.0479,29.6,39.9,776.0,21.1,8.9,82.0,119.0
2026-08-23 00:00:00+00:00,Islamabad,33.6844,73.0479,19.8,27.5,813.0,13.7,7.4,94.0,119.0
2026-08-23 01:00:00+00:00,Islamabad,33.6844,73.0479,17.5,23.5,883.0,16.9,7.2,91.0,116.0
2026-08-23 02:00:00+00:00,Islamabad,33.6844,73.0479,19.6,25.4,987.0,21.2,7.0,87.0,113.0
2026-08-23 03:00:00+00:00,Islamabad,33.6844,73.0479,21.0,31.4,1040.0,23.2,7.3,88.0,111.0
2026-08-23 04:00:00+00:00,Islamabad,33.6844,73.0479,23.0,34.3,998.0,20.9,8.6,99.0,109.0
2026-08-23 05:00:00+00:00,Islamabad,33.6844,73.0479,23.3,33.2,905.0,16.4,10.4,116.0,108.0
2026-08-23 06:00:00+00:00,Islamabad,33.6844,73.0479,24.1,35.3,814.0,12.4,12.1,132.0,108.0
2026-08-23 07:00:00+00:00,Islamabad,33.6844,73.0479,24.1,39.3,731.0,9.7,13.4,145.0,107.0
2026-08-23 08:00:00+00:00,Islamabad,33.6844,73.0479,24.3,40.5,649.0,7.5,14.5,157.0,106.0
2026-08-23 09:00:00+00:00,Islamabad,33.6844,73.0479,24.0,39.2,597.0,6.5,15.3,165.0,105.0
2026-08-23 10:00:00+00:00,Islamabad,33.6844,73.0479,24.0,38.1,558.0,5.0,15.7,172.0,104.0
2026-08-23 11:00:00+00:00,Islamabad,33.6844,73.0479,23.7,35.6,550.0,4.7,15.8,174.0,103.0
2026-08-23 12:00:00+00:00,Islamabad,33.6844,73.0479,21.0,29.2,654.0,10.7,15.8,175.0,113.0
2026-08-23 13:00:00+00:00,Islamabad,33.6844,73.0479,25.6,32.8,997.0,27.3,16.4,146.0,129.0
2026-08-23 14:00:00+00:00,Islamabad,33.6844,73.0479,31.2,39.0,1453.0,50.5,17.1,106.0,136.0
2026-08-23 15:00:00+00:00,Islamabad,33.6844,73.0479,40.2,47.8,1720.0,69.8,17.2,70.0,130.0
2026-08-23 16:00:00+00:00,Islamabad,33.6844,73.0479,47.5,55.1,1624.0,82.1,16.3,43.0,114.0
2026-08-23 17:00:00+00:00,Islamabad,33.6844,73.0479,56.3,63.3,1339.0,90.7,14.7,20.0,96.0
2026-08-23 18:00:00+00:00,Islamabad,33.6844,73.0479,61.7,68.0,1091.0,94.5,13.1,4.0,96.0
2026-08-23 19:00:00+00:00,Islamabad,33.6844,73.0479,63.6,69.6,961.0,92.1,11.7,0.0,96.0
2026-08-23 20:00:00+00:00,Islamabad,33.6844,73.0479,64.0,69.8,868.0,85.1,10.2,0.0,96.0
2026-08-23 21:00:00+00:00,Islamabad,33.6844,73.0479,64.5,70.1,793.0,77.2,8.7,2.0,96.0
2026-08-23 22:00:00+00:00,Islamabad,33.6844,73.0479,64.3,68.7,714.0,68.9,6.9,0.0,97.0
2026-08-23 23:00:00+00:00,Islamabad,33.6844,73.0479,61.0,64.5,653.0,59.8,5.1,0.0,99.0
2026-08-24 00:00:00+00:00,Islamabad,33.6844,73.0479,75.4,80.6,656.0,66.4,6.8,1.0,102.0
2026-08-24 01:00:00+00:00,Islamabad,33.6844,73.0479,73.3,77.5,790.0,62.7,7.8,12.0,108.0
2026-08-24 02:00:00+00:00,Islamabad,33.6844,73.0479,65.4,68.9,987.0,57.0,9.3,28.0,113.0
2026-08-24 03:00:00+00:00,Islamabad,33.6844,73.0479,56.3,61.0,1093.0,48.9,11.3,56.0,118.0
2026-08-24 04:00:00+00:00,Islamabad,33.6844,73.0479,33.5,40.3,1020.0,36.0,14.5,105.0,122.0
2026-08-24 05:00:00+00:00,Islamabad,33.6844,73.0479,28.5,36.4,856.0,20.6,18.2,166.0,123.0
2026-08-24 06:00:00+00:00,Islamabad,33.6844,73.0479,28.9,37.6,708.0,9.2,20.2,210.0,123.0
2026-08-24 07:00:00+00:00,Islamabad,33.6844,73.0479,28.5,37.8,592.0,5.0,19.2,225.0,124.0
2026-08-24 08:00:00+00:00,Islamabad,33.6844,73.0479,27.9,37.4,492.0,4.8,16.5,225.0,124.0
2026-08-24 09:00:00+00:00,Islamabad,33.6844,73.0479,27.5,37.6,464.0,5.9,14.4,220.0,125.0
2026-08-24 10:00:00+00:00,Islamabad,33.6844,73.0479,27.1,38.1,528.0,3.6,13.8,220.0,129.0
2026-08-24 11:00:00+00:00,Islamabad,33.6844,73.0479,26.8,38.4,665.0,2.6,13.9,217.0,165.0
2026-08-24 12:00:00+00:00,Islamabad,33.6844,73.0479,17.5,24.8,872.0,14.2,11.3,175.0,191.0
2026-08-24 13:00:00+00:00,Islamabad,33.6844,73.0479,24.3,30.4,1239.0,45.2,11.7,127.0,201.0
2026-08-24 14:00:00+00:00,Islamabad,33.6844,73.0479,32.7,39.1,1676.0,87.8,12.3,61.0,196.0
2026-08-24 15:00:00+00:00,Islamabad,33.6844,73.0479,41.3,48.2,1910.0,118.1,13.0,12.0,172.0
2026-08-24 16:00:00+00:00,Islamabad,33.6844,73.0479,48.8,56.3,1768.0,124.7,14.0,0.0,134.0
2026-08-24 17:00:00+00:00,Islamabad,33.6844,73.0479,54.9,63.3,1423.0,119.0,15.2,2.0,126.0
2026-08-24 18:00:00+00:00,Islamabad,33.6844,73.0479,60.5,69.6,1123.0,111.0,15.3,7.0,126.0
2026-08-24 19:00:00+00:00,Islamabad,33.6844,73.0479,62.4,71.0,957.0,104.1,13.6,6.0,125.0
2026-08-24 20:00:00+00:00,Islamabad,33.6844,73.0479,54.1,61.0,836.0,95.0,10.9,5.0,125.0
2026-08-24 21:00:00+00:00,Islamabad,33.6844,73.0479,47.5,53.4,744.0,83.4,8.8,8.0,124.0
2026-08-24 22:00:00+00:00,Islamabad,33.6844,73.0479,42.0,47.6,658.0,66.9,7.8,16.0,123.0
2026-08-24 23:00:00+00:00,Islamabad,33.6844,73.0479,36.7,41.9,600.0,48.0,7.4,28.0,120.0
2026-08-25 00:00:00+00:00,Islamabad,33.6844,73.0479,48.3,54.7,627.0,48.3,9.0,30.0,118.0
2026-08-25 01:00:00+00:00,Islamabad,33.6844,73.0479,46.9,53.2,829.0,42.8,10.3,52.0,115.0
2026-08-25 02:00:00+00:00,Islamabad,33.6844,73.0479,43.5,48.7,1115.0,35.1,12.1,84.0,112.0
2026-08-25 03:00:00+00:00,Islamabad,33.6844,73.0479,31.4,39.6,1264.0,27.4,14.1,114.0,110.0
2026-08-25 04:00:00+00:00,Islamabad,33.6844,73.0479,27.6,38.8,1143.0,20.0,16.7,141.0,107.0
2026-08-25 05:00:00+00:00,Islamabad,33.6844,73.0479,27.2,39.9,885.0,12.7,19.5,167.0,107.0
2026-08-25 06:00:00+00:00,Islamabad,33.6844,73.0479,25.8,39.3,666.0,7.4,20.8,187.0,106.0
2026-08-25 07:00:00+00:00,Islamabad,33.6844,73.0479,25.3,38.6,537.0,5.0,19.2,198.0,106.0
2026-08-25 08:00:00+00:00,Islamabad,33.6844,73.0479,25.5,38.8,447.0,4.7,15.9,203.0,106.0
2026-08-25 09:00:00+00:00,Islamabad,33.6844,73.0479,25.8,39.1,425.0,5.6,13.5,204.0,110.0
2026-08-25 10:00:00+00:00,Islamabad,33.6844,73.0479,25.7,38.9,487.0,4.0,12.7,206.0,143.0
2026-08-25 11:00:00+00:00,Islamabad,33.6844,73.0479,25.7,38.8,616.0,3.6,12.7,203.0,164.0
2026-08-25 12:00:00+00:00,Islamabad,33.6844,73.0479,24.4,37.6,793.0,14.3,11.9,177.0,178.0
2026-08-25 13:00:00+00:00,Islamabad,33.6844,73.0479,31.1,42.3,1091.0,46.8,12.7,130.0,184.0
2026-08-25 14:00:00+00:00,Islamabad,33.6844,73.0479,41.8,53.4,1436.0,91.3,13.8,65.0,178.0
2026-08-25 15:00:00+00:00,Islamabad,33.6844,73.0479,48.7,60.8,1586.0,123.0,14.7,17.0,158.0
2026-08-25 16:00:00+00:00,Islamabad,33.6844,73.0479,49.8,62.4,1355.0,130.6,15.3,2.0,123.0
2026-08-25 17:00:00+00:00,Islamabad,33.6844,73.0479,53.8,66.6,929.0,125.4,15.7,5.0,108.0
2026-08-25 18:00:00+00:00,Islamabad,33.6844,73.0479,60.5,72.6,619.0,115.8,15.3,9.0,108.0
2026-08-25 19:00:00+00:00,Islamabad,33.6844,73.0479,59.4,68.9,575.0,103.2,13.5,10.0,108.0
2026-08-25 20:00:00+00:00,Islamabad,33.6844,73.0479,54.7,61.7,646.0,86.3,10.9,13.0,108.0
2026-08-25 21:00:00+00:00,Islamabad,33.6844,73.0479,49.8,54.8,695.0,69.5,9.1,20.0,108.0
2026-08-25 22:00:00+00:00,Islamabad,33.6844,73.0479,45.2,49.7,637.0,52.1,8.7,35.0,108.0
2026-08-25 23:00:00+00:00,Islamabad,33.6844,73.0479,39.5,44.5,557.0,34.7,9.1,53.0,109.0
2026-08-26 00:00:00+00:00,Islamabad,33.6844,73.0479,46.8,51.2,569.0,42.0,8.3,33.0,109.0
2026-08-26 01:00:00+00:00,Islamabad,33.6844,73.0479,44.2,48.4,792.0,40.8,9.4,48.0,109.0
2026-08-26 02:00:00+00:00,Islamabad,33.6844,73.0479,41.6,45.8,1107.0,38.8,10.9,71.0,108.0
2026-08-26 03:00:00+00:00,Islamabad,33.6844,73.0479,35.4,44.2,1277.0,34.6,13.0,97.0,108.0
2026-08-26 04:00:00+00:00,Islamabad,33.6844,73.0479,32.2,45.8,1159.0,26.1,16.4,129.0,109.0
2026-08-26 05:00:00+00:00,Islamabad,33.6844,73.0479,32.7,48.9,895.0,15.5,20.2,165.0,109.0
2026-08-26 06:00:00+00:00,Islamabad,33.6844,73.0479,31.5,48.4,673.0,7.6,22.1,191.0,110.0
2026-08-26 07:00:00+00:00,Islamabad,33.6844,73.0479,29.4,45.1,544.0,4.7,20.2,202.0,110.0
2026-08-26 08:00:00+00:00,Islamabad,33.6844,73.0479,29.0,43.8,457.0,4.7,16.2,203.0,111.0
2026-08-26 09:00:00+00:00,Islamabad,33.6844,73.0479,29.0,43.4,443.0,5.8,13.1,200.0,111.0
2026-08-26 10:00:00+00:00,Islamabad,33.6844,73.0479,29.2,43.5,528.0,4.1,11.9,199.0,134.0
